token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
10-5	BOI074	10	tutti]	tutti	linguistic	none	_	_	_	_	_	0-5(0)
10-6	BOI074	10	ci	ci	linguistic	none	_	_	_	_	_	_
10-7	BOI074	10	conosciamo	conosciamo	linguistic	none	_	_	_	_	_	_
10-8	BOI074	10	in	in	linguistic	none	_	_	_	_	_	_
10-9	BOI074	10	quella	quella	linguistic	none	_	_	_	_	_	_
10-10	BOI074	10	[zona	zona	linguistic	none	_	_	_	_	_	0-4(1)
10-11	BOI074	10	lì]	lì	linguistic	none	_	End=25.223	_	_	_	0-2(1)
11-0	BOR018	11	[tramite]	tramite	linguistic	none	_	Begin=23.33|End=23.892	_	_	_	0-7(0)
12-0	BOR018	12	[è	è	linguistic	none	_	Begin=24.79	_	_	_	0-1(1)
12-1	BOR018	12	uno	uno	linguistic	none	_	_	_	_	_	0-3(1)
12-2	BOR018	12	di]	di	linguistic	none	_	_	_	_	_	0-2(1)
12-3	BOR018	12	quei:	quei	linguistic	none	_	_	3x1	_	_	_
12-4	BOR018	12	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
12-5	BOR018	12	paesini	paesini	linguistic	none	_	_	_	_	_	_
12-6	BOR018	12	in	in	linguistic	none	_	_	_	_	_	_
12-7	BOR018	12	cui	cui	linguistic	none	_	_	_	_	_	_
12-8	BOR018	12	tutti	tutti	linguistic	none	_	_	_	_	_	_
12-9	BOR018	12	si	si	linguistic	none	_	_	_	_	_	_
12-10	BOR018	12	conoscono	conoscono	linguistic	none	_	End=26.885	_	_	_	_
13-0	BOI074	13	>mh[mh]<	mhmh	linguistic	none	_	Begin=27.083|End=27.46	_	Fast=0-4	_	2-4(2)
14-0	BOR018	14	[e:]	e	linguistic	none	_	Begin=27.259	0x1	_	_	0-1(2)
14-1	BOR018	14	come	come	linguistic	none	_	_	_	_	_	_
14-2	BOR018	14	ti	ti	linguistic	none	_	_	_	_	_	_
14-3	BOR018	14	trovi	trovi	linguistic	none	_	_	_	_	_	_
14-4	BOR018	14	lì	lì	linguistic	none	_	End=28.375	_	_	_	_
15-0	BOR018	15	°ti	ti	linguistic	none	Volume=Low	Begin=28.54	_	_	_	_
15-1	BOR018	15	piace?°	piace	linguistic	none	Intonation=Rising|Volume=Low	End=29.419	_	_	_	_
16-0	BOI074	16	allora	allora	linguistic	none	_	Begin=29.77	_	_	_	_
16-1	BOI074	16	come	come	linguistic	none	_	_	_	_	_	_
16-2	BOI074	16	zona,	zona	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
16-3	BOI074	16	da	da	linguistic	none	_	_	_	_	_	_
16-4	BOI074	16	un	un	linguistic	none	_	_	_	_	_	_
16-5	BOI074	16	punto	punto	linguistic	none	_	_	_	_	_	_
16-6	BOI074	16	di	di	linguistic	none	_	_	_	_	_	_
16-7	BOI074	16	vista	vista	linguistic	none	_	_	_	_	_	_
16-8	BOI074	16	di	di	linguistic	none	_	_	_	_	_	_
16-9	BOI074	16	servizi:	servizi	linguistic	none	_	End=32.729	6x1	_	_	_
17-0	BOI074	17	è:::	è	linguistic	none	_	Begin=32.987	0x3	_	_	_
17-1	BOI074	17	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
17-2	BOI074	17	molto	molto	linguistic	none	_	_	_	_	_	_
17-3	BOI074	17	ben	ben	linguistic	none	_	_	_	_	_	_
17-4	BOI074	17	attrezzata,	attrezzata	linguistic	none	Intonation=WeaklyRising	End=35.776	_	_	_	_
18-0	BOI074	18	questo	questo	linguistic	none	_	Begin=36.031	_	_	_	_
18-1	BOI074	18	va::	va	linguistic	none	_	_	1x2	_	_	_
18-2	BOI074	18	va	va	linguistic	none	_	_	_	_	_	_
18-3	BOI074	18	detto,	detto	linguistic	none	Intonation=WeaklyRising	End=37.378	_	_	_	_
19-0	BOI074	19	una	una	linguistic	none	_	Begin=38.521	_	_	_	_
19-1	BOI074	19	cosa	cosa	linguistic	none	_	_	_	_	_	_
19-2	BOI074	19	che	che	linguistic	none	_	_	_	_	_	_
19-3	BOI074	19	b~	b~	linguistic	none	Interrupted=Yes	_	_	_	_	_
19-4	BOI074	19	manca	manca	linguistic	none	_	_	_	_	_	_
19-5	BOI074	19	magari	magari	linguistic	none	_	_	_	_	_	_
19-6	BOI074	19	siccome	siccome	linguistic	none	_	_	_	_	_	_
19-7	BOI074	19	è	è	linguistic	none	_	_	_	_	_	_
19-8	BOI074	19	un	un	linguistic	none	_	_	_	_	_	_
19-9	BOI074	19	po'	po'	linguistic	none	_	_	_	_	_	_
19-10	BOI074	19	fuori	fuori	linguistic	none	_	_	_	_	_	_
19-11	BOI074	19	dalla	dalla	linguistic	none	_	_	_	_	_	_
19-12	BOI074	19	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
19-13	BOI074	19	dalla	dalla	linguistic	none	_	_	_	_	_	_
19-14	BOI074	19	città	città	linguistic	none	_	_	_	_	_	_
19-15	BOI074	19	>cioè<	cioè	linguistic	none	_	_	_	Fast=0-4	_	_
19-16	BOI074	19	più	più	linguistic	none	_	_	_	_	_	_
19-17	BOI074	19	proprio	proprio	linguistic	none	_	_	_	_	_	_
19-18	BOI074	19	zona	zona	linguistic	none	_	_	_	_	_	_
19-19	BOI074	19	suburbana,	suburbana	linguistic	none	Intonation=WeaklyRising	End=44.565	_	_	_	_
20-0	BOI074	20	c'	c'	linguistic	none	SpaceAfter=No	Begin=44.945	_	_	_	_
20-1	BOI074	20	è	è	linguistic	none	_	_	_	_	_	_
20-2	BOI074	20	pieno	pieno	linguistic	none	_	_	_	_	_	_
20-3	BOI074	20	di	di	linguistic	none	_	_	_	_	_	_
20-4	BOI074	20	°bah°	bah	linguistic	none	Volume=Low	_	_	_	_	_
20-5	BOI074	20	ovviamente	ovviamente	linguistic	none	_	_	_	_	_	_
20-6	BOI074	20	di	di	linguistic	none	_	_	_	_	_	_
20-7	BOI074	20	abitazioni,	abitazioni	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
20-8	BOI074	20	>e	e	linguistic	none	_	_	_	Fast=0-1	_	_
20-9	BOI074	20	tutto<	tutto	linguistic	none	_	_	_	Fast=0-5	_	_
20-10	BOI074	20	di	di	linguistic	none	_	_	_	_	_	_
20-11	BOI074	20	attività,	attività	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
20-12	BOI074	20	però	però	linguistic	none	_	_	_	_	_	_
20-13	BOI074	20	manca	manca	linguistic	none	_	_	_	_	_	_
20-14	BOI074	20	anche	anche	linguistic	none	_	_	_	_	_	_
20-15	BOI074	20	un	un	linguistic	none	_	_	_	_	_	_
20-16	BOI074	20	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
20-17	BOI074	20	punto	punto	linguistic	none	_	_	_	_	_	_
20-18	BOI074	20	sociale	sociale	linguistic	none	_	_	_	_	_	_
20-19	BOI074	20	di	di	linguistic	none	_	_	_	_	_	_
20-20	BOI074	20	ritrovo,	ritrovo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
20-21	BOI074	20	come	come	linguistic	none	_	_	_	_	_	_
20-22	BOI074	20	magari	magari	linguistic	none	_	_	_	_	_	_
20-23	BOI074	20	può	può	linguistic	none	_	_	_	_	_	_
20-24	BOI074	20	essere	essere	linguistic	none	_	End=51.862	_	_	_	_
21-0	BOI074	21	una	una	linguistic	none	_	Begin=52.32	_	_	_	_
21-1	BOI074	21	discoteca,	discoteca	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
21-2	BOI074	21	ma	ma	linguistic	none	_	_	_	_	_	_
21-3	BOI074	21	lì	lì	linguistic	none	_	_	_	_	_	_
21-4	BOI074	21	((prende_fiato))	((prende_fiato))	nonverbalbehavior	none	_	_	_	_	_	_
21-5	BOI074	21	puoi	puoi	linguistic	none	_	_	_	_	_	_
21-6	BOI074	21	semplicemente	semplicemente	linguistic	none	_	_	_	_	_	_
21-7	BOI074	21	andare	andare	linguistic	none	_	_	_	_	_	_
21-8	BOI074	21	più	più	linguistic	none	_	_	_	_	_	_
21-9	BOI074	21	verso	verso	linguistic	none	_	_	_	_	_	_
21-10	BOI074	21	il	il	linguistic	none	_	_	_	_	_	_
21-11	BOI074	21	centro	centro	linguistic	none	_	End=55.45	_	_	_	_
22-0	BOI074	22	ma	ma	linguistic	none	_	Begin=55.894	_	_	_	_
22-1	BOI074	22	anche:	anche	linguistic	none	_	_	4x1	_	_	_
22-2	BOI074	22	centri	centri	linguistic	none	_	_	_	_	_	_
22-3	BOI074	22	di	di	linguistic	none	_	_	_	_	_	_
22-4	BOI074	22	ritrovo,	ritrovo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
22-5	BOI074	22	(>cioè<)	cioè	linguistic	none	_	End=58.354	_	Fast=0-4	0-4(0)	_
23-0	BOI074	23	quello	quello	linguistic	none	_	Begin=58.715	_	_	_	_
23-1	BOI074	23	che	che	linguistic	none	_	_	_	_	_	_
23-2	BOI074	23	manca	manca	linguistic	none	_	_	_	_	_	_
23-3	BOI074	23	forse	forse	linguistic	none	_	_	_	_	_	_
23-4	BOI074	23	è	è	linguistic	none	_	_	_	_	_	_
23-5	BOI074	23	più	più	linguistic	none	_	_	_	_	_	_
23-6	BOI074	23	quello	quello	linguistic	none	_	_	_	_	_	_
23-7	BOI074	23	°>però<°	però	linguistic	none	Volume=Low	_	_	Fast=0-4	_	_
23-8	BOI074	23	però	però	linguistic	none	_	_	_	_	_	_
23-9	BOI074	23	dal	dal	linguistic	none	_	_	_	_	_	_
23-10	BOI074	23	re~	re~	linguistic	none	Interrupted=Yes	_	_	_	_	_
23-11	BOI074	23	dal	dal	linguistic	none	_	_	_	_	_	_
23-12	BOI074	23	resto	resto	linguistic	none	_	_	_	_	_	_
23-13	BOI074	23	da	da	linguistic	none	_	_	_	_	_	_
23-14	BOI074	23	un	un	linguistic	none	_	_	_	_	_	_
23-15	BOI074	23	punto	punto	linguistic	none	_	_	_	_	_	_
23-16	BOI074	23	di	di	linguistic	none	_	_	_	_	_	_
23-17	BOI074	23	vista	vista	linguistic	none	_	_	_	_	_	_
23-18	BOI074	23	di	di	linguistic	none	_	_	_	_	_	_
23-19	BOI074	23	trasporti:,	trasporti	linguistic	none	Intonation=WeaklyRising	End=62.912	8x1	_	_	_
24-0	BOI074	24	servizi:,	servizi	linguistic	none	Intonation=WeaklyRising	Begin=63.567|End=64.596	6x1	_	_	_
25-0	BOR018	25	quindi	quindi	linguistic	none	_	Begin=64.771	_	_	_	_
25-1	BOR018	25	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
25-2	BOR018	25	per	per	linguistic	none	_	_	_	_	_	_
25-3	BOR018	25	i	i	linguistic	none	_	_	_	_	_	_
25-4	BOR018	25	giovani	giovani	linguistic	none	_	_	_	_	_	_
25-5	BOR018	25	dici	dici	linguistic	none	_	_	_	_	_	_
25-6	BOR018	25	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
25-7	BOR018	25	è:	è	linguistic	none	_	_	0x1	_	_	_
25-8	BOR018	25	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
25-9	BOR018	25	poca	poca	linguistic	none	_	_	_	_	_	_
25-10	BOR018	25	attività	attività	linguistic	none	_	End=67.935	_	_	_	_
26-0	BOI074	26	s:ì	sì	linguistic	none	_	Begin=68.148	0x1	_	_	_
26-1	BOI074	26	inf[atti	infatti	linguistic	none	_	_	_	_	_	3-7(3)
26-2	BOI074	26	capi]sco	capisco	linguistic	none	_	_	_	_	_	0-4(3)
26-3	BOI074	26	quelli	quelli	linguistic	none	_	_	_	_	_	_
26-4	BOI074	26	che	che	linguistic	none	_	_	_	_	_	_
26-5	BOI074	26	magari	magari	linguistic	none	_	_	_	_	_	_
26-6	BOI074	26	col	col	linguistic	none	_	_	_	_	_	_
26-7	BOI074	26	tempo	tempo	linguistic	none	_	_	_	_	_	_
26-8	BOI074	26	vogliono	vogliono	linguistic	none	_	_	_	_	_	_
26-9	BOI074	26	sempre	sempre	linguistic	none	_	_	_	_	_	_
26-10	BOI074	26	di	di	linguistic	none	_	_	_	_	_	_
26-11	BOI074	26	più	più	linguistic	none	_	_	_	_	_	_
26-12	BOI074	26	avvicinarsi	avvicinarsi	linguistic	none	_	_	_	_	_	_
26-13	BOI074	26	alla	alla	linguistic	none	_	_	_	_	_	_
26-14	BOI074	26	cit~	cit~	linguistic	none	Interrupted=Yes	_	_	_	_	_
26-15	BOI074	26	al	al	linguistic	none	_	_	_	_	_	_
26-16	BOI074	26	centro:	centro	linguistic	none	_	End=73.58	5x1	_	_	_
27-0	BOR018	27	[(vabbè)]	vabbè	linguistic	none	_	Begin=68.66|End=69.18	_	_	0-5(0)	0-5(3)
28-0	BOI074	28	o	o	linguistic	none	_	Begin=73.946	_	_	_	_
28-1	BOI074	28	comunque	comunque	linguistic	none	_	_	_	_	_	_
28-2	BOI074	28	m:h	mh	linguistic	none	_	_	0x1	_	_	_
28-3	BOI074	28	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
28-4	BOI074	28	contesto	contesto	linguistic	none	_	_	_	_	_	_
28-5	BOI074	28	un	un	linguistic	none	_	_	_	_	_	_
28-6	BOI074	28	po'	po'	linguistic	none	_	_	_	_	_	_
28-7	BOI074	28	più	più	linguistic	none	_	_	_	_	_	_
28-8	BOI074	28	dinamico	dinamico	linguistic	none	_	_	_	_	_	_
28-9	BOI074	28	diciamo	diciamo	linguistic	none	_	End=76.664	_	_	_	_
29-0	BOR018	29	e	e	linguistic	none	_	Begin=77.152	_	_	_	_
29-1	BOR018	29	quindi	quindi	linguistic	none	_	_	_	_	_	_
29-2	BOR018	29	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
29-3	BOR018	29	>cioè<	cioè	linguistic	none	_	_	_	Fast=0-4	_	_
29-4	BOR018	29	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
29-5	BOR018	29	ti	ti	linguistic	none	_	_	_	_	_	_
29-6	BOR018	29	trovi	trovi	linguistic	none	_	_	_	_	_	_
29-7	BOR018	29	bene	bene	linguistic	none	_	_	_	_	_	_
29-8	BOR018	29	non	non	linguistic	none	_	_	_	_	_	_
29-9	BOR018	29	vorresti	vorresti	linguistic	none	_	_	_	_	_	_
29-10	BOR018	29	spostarti	spostarti	linguistic	none	_	_	_	_	_	_
29-11	BOR018	29	oppure	oppure	linguistic	none	_	_	_	_	_	_
29-12	BOR018	29	sì	sì	linguistic	none	_	_	_	_	_	_
29-13	BOR018	29	come	come	linguistic	none	_	_	_	_	_	_
29-14	BOR018	29	[(la	la	linguistic	none	_	_	_	_	0-2(0)	0-2(4)
29-15	BOR018	29	pensi)]	pensi	linguistic	none	_	End=81.106	_	_	0-5(0)	0-5(4)
30-0	BOI074	30	[aven]do	avendo	linguistic	none	_	Begin=80.71	_	_	_	0-4(4)
30-1	BOI074	30	avendo	avendo	linguistic	none	_	_	_	_	_	_
30-2	BOI074	30	un	un	linguistic	none	_	_	_	_	_	_
30-3	BOI074	30	mezzo	mezzo	linguistic	none	_	_	_	_	_	_
30-4	BOI074	30	>cioè<	cioè	linguistic	none	_	_	_	Fast=0-4	_	_
30-5	BOI074	30	la	la	linguistic	none	_	_	_	_	_	_
30-6	BOI074	30	mia	mia	linguistic	none	_	_	_	_	_	_
30-7	BOI074	30	macchina,	macchina	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
30-8	BOI074	30	ma	ma	linguistic	none	_	_	_	_	_	_
30-9	BOI074	30	anche	anche	linguistic	none	_	End=83.72	_	_	_	_
31-0	BOI074	31	avendo:	avendo	linguistic	none	_	Begin=83.87	5x1	_	_	_
31-1	BOI074	31	e:::h	eh	linguistic	none	_	End=85.745	0x3	_	_	_
32-0	BOI074	32	mezzi	mezzi	linguistic	none	_	Begin=86.244	_	_	_	_
32-1	BOI074	32	di	di	linguistic	none	_	_	_	_	_	_
32-2	BOI074	32	trasporti	trasporti	linguistic	none	_	_	_	_	_	_
32-3	BOI074	32	pubblici,	pubblici	linguistic	none	Intonation=WeaklyRising	End=87.961	_	_	_	_
33-0	BOI074	33	mi	mi	linguistic	none	_	Begin=88.488	_	_	_	_
33-1	BOI074	33	è::	è	linguistic	none	_	End=89.297	0x2	_	_	_
34-0	BOI074	34	questa	questa	linguistic	none	_	Begin=90.19	_	_	_	_
34-1	BOI074	34	cosa	cosa	linguistic	none	_	_	_	_	_	_
34-2	BOI074	34	qua,	qua	linguistic	none	Intonation=WeaklyRising	End=91.2	_	_	_	_
35-0	BOI074	35	si	si	linguistic	none	_	Begin=91.442	_	_	_	_
35-1	BOI074	35	annulla	annulla	linguistic	none	_	_	_	_	_	_
35-2	BOI074	35	col	col	linguistic	none	_	_	_	_	_	_
35-3	BOI074	35	>cioè<	cioè	linguistic	none	_	_	_	Fast=0-4	_	_
35-4	BOI074	35	si	si	linguistic	none	_	_	_	_	_	_
35-5	BOI074	35	annulla.	annulla	linguistic	none	Intonation=Falling	_	_	_	_	_
35-6	BOI074	35	avendo	avendo	linguistic	none	_	_	_	_	_	_
35-7	BOI074	35	un	un	linguistic	none	_	_	_	_	_	_
35-8	BOI074	35	mezzo	mezzo	linguistic	none	_	_	_	_	_	_
35-9	BOI074	35	di	di	linguistic	none	_	_	_	_	_	_
35-10	BOI074	35	trasporto	trasporto	linguistic	none	_	End=94.83	_	_	_	_
36-0	BOR018	36	beh	beh	linguistic	none	_	Begin=95.213	_	_	_	_
36-1	BOR018	36	sì	sì	linguistic	none	_	End=95.61	_	_	_	_
37-0	BOR018	37	°(insomma)°	insomma	linguistic	none	Volume=Low	Begin=95.81	_	_	0-7(0)	_
37-1	BOR018	37	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
37-2	BOR018	37	come	come	linguistic	none	_	_	_	_	_	_
37-3	BOR018	37	se	se	linguistic	none	_	_	_	_	_	_
37-4	BOR018	37	sei	sei	linguistic	none	_	_	_	_	_	_
37-5	BOR018	37	proprio	proprio	linguistic	none	_	_	_	_	_	_
37-6	BOR018	37	in	in	linguistic	none	_	_	_	_	_	_
37-7	BOR018	37	centro	centro	linguistic	none	_	_	_	_	_	_
37-8	BOR018	37	alla	alla	linguistic	none	_	_	_	_	_	_
37-9	BOR018	37	fine:	fine	linguistic	none	_	_	3x1	_	_	_
37-10	BOR018	37	[da	da	linguistic	none	_	_	_	_	_	0-2(5)
37-11	BOR018	37	una	una	linguistic	none	_	_	_	_	_	0-3(5)
37-12	BOR018	37	parte	parte	linguistic	none	_	_	_	_	_	0-5(5)
37-13	BOR018	37	è	è	linguistic	none	_	_	_	_	_	0-1(5)
37-14	BOR018	37	me]glio	meglio	linguistic	none	_	_	_	_	_	0-2(5)
37-15	BOR018	37	che	che	linguistic	none	_	_	_	_	_	_
37-16	BOR018	37	non	non	linguistic	none	_	_	_	_	_	_
37-17	BOR018	37	sei	sei	linguistic	none	_	_	_	_	_	_
37-18	BOR018	37	>centro	centro	linguistic	none	_	_	_	Fast=0-6	_	_
37-19	BOR018	37	centro<	centro	linguistic	none	_	_	_	Fast=0-6	_	_
37-20	BOR018	37	(co[munque	comunque	linguistic	none	_	_	_	_	0-8(1)	2-8(6)
37-21	BOR018	37	il	il	linguistic	none	_	_	_	_	0-2(1)	0-2(6)
37-22	BOR018	37	casino	casino	linguistic	none	_	_	_	_	0-6(1)	0-6(6)
37-23	BOR018	37	che	che	linguistic	none	_	_	_	_	0-3(1)	0-3(6)
37-24	BOR018	37	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	0-2(1)	0-2(6)
37-25	BOR018	37	è)]	è	linguistic	none	_	End=101.39	_	_	0-1(1)	0-1(6)
38-0	BOI074	38	[esatto]	esatto	linguistic	none	_	Begin=98.412|End=98.977	_	_	_	0-6(5)
39-0	BOI074	39	[esatto	esatto	linguistic	none	_	Begin=100.28	_	_	_	0-6(6)
39-1	BOI074	39	a:	a	linguistic	none	_	_	0x1	_	_	0-1(6)
39-2	BOI074	39	volte	volte	linguistic	none	_	_	_	_	_	0-5(6)
39-3	BOI074	39	s]tare	stare	linguistic	none	_	_	_	_	_	0-1(6)
39-4	BOI074	39	in	in	linguistic	none	_	_	_	_	_	_
39-5	BOI074	39	centro	centro	linguistic	none	_	_	_	_	_	_
39-6	BOI074	39	è	è	linguistic	none	_	_	_	_	_	_
39-7	BOI074	39	un:	un	linguistic	none	_	_	1x1	_	_	_
39-8	BOI074	39	conto	conto	linguistic	none	_	_	_	_	_	_
39-9	BOI074	39	perché	perché	linguistic	none	_	_	_	_	_	_
39-10	BOI074	39	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
39-11	BOI074	39	è	è	linguistic	none	_	_	_	_	_	_
39-12	BOI074	39	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
39-13	BOI074	39	immediate~	immediate~	linguistic	none	Interrupted=Yes	_	_	Slow=9-10	_	_
39-14	BOI074	39	<l'	l'	linguistic	none	SpaceAfter=No	_	_	Slow=0-2	_	_
39-15	BOI074	39	immediatezza>	immediatezza	linguistic	none	_	_	_	Slow=0-10	_	_
39-16	BOI074	39	delle	delle	linguistic	none	_	_	_	_	_	_
39-17	BOI074	39	situazioni:	situazioni	linguistic	none	_	_	9x1	_	_	_
39-18	BOI074	39	sociali,	sociali	linguistic	none	Intonation=WeaklyRising	End=106.32	_	_	_	_
40-0	BOI074	40	e:	e	linguistic	none	_	Begin=107.029	0x1	_	_	_
40-1	BOI074	40	di	di	linguistic	none	_	_	_	_	_	_
40-2	BOI074	40	varie	varie	linguistic	none	_	_	_	_	_	_
40-3	BOI074	40	attività	attività	linguistic	none	_	_	_	_	_	_
40-4	BOI074	40	a	a	linguistic	none	_	_	_	_	_	_
40-5	BOI074	40	cui	cui	linguistic	none	_	_	_	_	_	_
40-6	BOI074	40	puoi	puoi	linguistic	none	_	_	_	_	_	_
40-7	BOI074	40	partecipare,	partecipare	linguistic	none	Intonation=WeaklyRising	End=109.811	_	_	_	_
41-0	BOI074	41	ma:	ma	linguistic	none	_	Begin=109.93	1x1	_	_	_
41-1	BOI074	41	a	a	linguistic	none	_	_	_	_	_	_
41-2	BOI074	41	volte	volte	linguistic	none	_	_	_	_	_	_
41-3	BOI074	41	può	può	linguistic	none	_	_	_	_	_	_
41-4	BOI074	41	essere	essere	linguistic	none	_	_	_	_	_	_
41-5	BOI074	41	anche	anche	linguistic	none	_	_	_	_	_	_
41-6	BOI074	41	una	una	linguistic	none	_	_	_	_	_	_
41-7	BOI074	41	vita	vita	linguistic	none	_	_	_	_	_	_
41-8	BOI074	41	un	un	linguistic	none	_	_	_	_	_	_
41-9	BOI074	41	po'	po'	linguistic	none	_	_	_	_	_	_
41-10	BOI074	41	stressante	stressante	linguistic	none	_	End=112.39	_	_	_	_
42-0	BOI074	42	perché	perché	linguistic	none	_	Begin=113.248	_	_	_	_
42-1	BOI074	42	tra:	tra	linguistic	none	_	_	2x1	_	_	_
42-2	BOI074	42	trasporti	trasporti	linguistic	none	_	_	_	_	_	_
42-3	BOI074	42	che	che	linguistic	none	_	_	_	_	_	_
42-4	BOI074	42	in	in	linguistic	none	_	_	_	_	_	_
42-5	BOI074	42	centro	centro	linguistic	none	_	_	_	_	_	_
